playerId,playerName,club,position,gamesPlayed,goals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,dribbledPast,clearances,totalPasses,bigChancesCreated,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,saves,savedShotsFromInsideTheBox,punches,crossesNotClaimed,savedShotsFromOutsideTheBox,runsOut,successfulRunsOut,goalsConcededInsideTheBox,penaltyFaced,penaltySave,goalsConcededOutsideTheBox,highClaims,yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating
886773,Rodrigo Fagundes,Criciúma,D,19,1,17,5.88,0,0,1,0,3,0,0,0,0.0,9,11,0,1,1,0.0,69.23,3,0,0,0,21,0,7,26,0,0,0,11,152,851,0,98,67,0,84.37,133,280,0.0,0,0,0,0,0,0,0,15,0,0,2,0,2,72,1695,155,0,64.29,3,33,105,21,19,47.83,58.01,4,7.27
1002459,Henri Santos,CRB,D,19,0,13,0.0,0,0,0,3,3,0,0,0,0.0,0,7,0,0,0,0.0,0.0,3,0,0,0,15,0,6,16,0,1,0,10,115,1247,4,132,90,1,86.53,168,340,10.0,0,0,0,0,0,0,0,14,0,0,4,0,2,59,1710,192,0,76.62,6,20,79,13,19,47.62,66.39,1,7.19
846362,Walter Clar,Chapecoense,D,19,3,14,21.43,0,0,3,2,7,1,0,2,100.0,18,2,1,3,1,0.0,75.0,5,0,0,0,18,0,5,19,0,0,0,8,67,595,5,106,32,0,76.3,141,245,17.19,0,0,0,0,0,0,0,16,0,0,0,0,1,30,1681,247,0,61.22,7,43,73,13,19,58.11,59.35,6,7.16
338827,Lucão,América Mineiro,D,19,0,5,0.0,0,0,0,0,2,0,0,0,0.0,4,2,0,0,0,0.0,100.0,1,0,0,0,14,1,3,14,1,0,0,4,115,1236,0,136,99,0,89.89,125,393,0.0,0,0,0,0,0,0,0,22,0,0,4,0,1,52,1710,134,0,65.0,10,28,80,6,19,73.68,67.8,0,7.05
870753,Sanchez Costa,Volta Redonda,D,19,1,33,3.03,1,0,1,1,8,0,0,1,0.0,16,17,0,1,0,0.0,48.48,8,0,0,1,16,0,6,20,0,0,0,4,44,651,2,117,27,1,78.49,140,280,28.26,0,0,0,0,0,0,0,16,0,0,4,0,3,34,1669,317,0,65.38,11,42,76,18,19,47.19,53.9,9,6.99
794878,Matheus Ribeiro,CRB,D,19,0,12,0.0,0,0,0,1,3,0,0,0,0.0,13,3,0,0,0,0.0,65.0,6,0,0,0,29,0,4,12,0,0,0,15,49,674,2,126,43,1,87.39,85,288,24.56,0,0,0,0,0,0,0,13,0,0,4,0,0,7,1533,163,0,41.18,10,51,58,15,17,52.58,50.88,9,6.96
870696,Fabiano,Amazonas FC,D,19,0,8,0.0,0,0,0,0,3,0,0,0,0.0,2,4,0,0,0,0.0,40.0,1,0,0,0,44,0,4,25,1,0,0,6,93,708,0,91,43,0,77.97,156,257,14.29,0,0,0,0,0,0,0,21,0,0,4,0,3,38,1681,203,0,60.32,11,57,95,14,19,68.67,65.07,3,6.92
360940,Léo,Athletico,D,19,1,3,33.33,0,1,1,0,1,0,0,0,0.0,1,2,0,1,0,0.0,50.0,0,0,0,0,24,0,3,19,0,0,0,0,92,945,1,75,55,0,89.95,95,284,0.0,0,0,0,0,0,0,0,25,0,0,1,0,2,32,1697,107,0,59.26,5,30,62,22,18,56.6,57.94,0,6.92
870933,Marlon Lopes,América Mineiro,D,18,1,13,7.69,0,0,0,0,3,0,0,0,0.0,7,5,0,1,1,0.0,43.75,5,0,0,1,42,0,3,23,0,1,1,11,31,736,3,175,36,0,82.74,127,371,29.51,0,0,0,0,0,0,0,21,0,0,3,0,3,19,1512,223,0,59.38,22,71,90,8,17,65.74,64.29,11,7.14
866775,Eduardo Brock,Avaí,D,18,0,4,0.0,2,0,0,0,0,0,0,0,0.0,5,3,0,0,0,0.0,83.33,1,0,0,0,32,0,7,23,2,1,0,10,113,994,0,125,118,0,78.97,209,313,16.67,0,0,0,0,0,0,0,15,0,0,3,0,3,39,1620,237,0,73.58,1,38,77,11,18,62.3,67.54,2,7.08
870851,Bruno Melo,Coritiba,D,18,1,9,11.11,0,0,1,1,3,0,0,1,0.0,1,2,0,1,0,0.0,50.0,4,0,0,0,13,0,8,14,1,1,0,3,66,908,0,79,50,0,89.87,92,243,36.36,0,0,0,0,0,0,0,10,0,0,2,0,3,34,1526,118,0,69.39,5,19,53,9,18,61.29,66.25,0,6.94
312072,Sidimar,Athletic Club,D,18,1,5,20.0,0,1,1,0,1,0,0,0,0.0,0,3,0,1,0,0.0,0.0,1,0,0,0,16,0,3,8,0,0,0,3,101,772,0,21,46,0,88.08,92,190,0.0,0,0,0,0,0,0,0,17,0,0,6,0,3,55,1579,103,0,73.33,11,27,82,15,17,57.45,67.21,2,6.92
869620,Gabriel Risso Patrón,Botafogo-SP,D,18,0,3,0.0,0,0,0,0,1,0,0,0,0.0,4,2,0,0,0,0.0,44.44,0,1,0,0,13,0,2,18,0,0,0,7,24,605,3,122,29,1,82.64,105,313,25.93,0,0,0,0,0,0,0,17,0,0,3,0,1,4,1401,224,0,30.77,5,22,26,6,17,50.0,45.61,4,6.88
358526,Jeferson,Botafogo-SP,D,18,0,2,0.0,0,0,2,0,1,0,0,0,0.0,1,1,0,0,0,0.0,16.67,0,0,0,0,24,1,3,9,0,0,0,6,59,652,2,115,28,0,82.21,116,294,27.27,0,0,0,0,0,0,0,20,0,0,4,0,3,26,1428,258,0,49.06,11,34,60,7,17,62.96,56.07,2,6.85
876202,Elias Lira Nogueira Júnior,Vila Nova FC,D,18,0,13,0.0,0,0,0,0,3,0,0,0,0.0,11,5,0,0,0,0.0,44.0,5,0,0,0,30,0,4,21,0,0,0,4,46,468,1,88,12,0,66.45,157,197,22.81,0,0,0,0,0,0,0,10,0,0,6,0,2,36,1532,333,1,47.37,16,56,92,23,18,53.33,50.83,9,6.83
973857,Maílton,Chapecoense,D,17,5,40,12.5,9,0,0,0,10,0,2,0,0.0,37,20,0,3,5,22.22,54.41,10,0,2,1,21,0,0,25,0,1,0,14,26,406,5,68,34,3,67.73,131,156,23.08,0,0,0,0,0,0,0,14,0,0,0,0,3,8,1412,330,0,38.1,27,85,93,11,17,55.92,53.76,13,7.28
1111658,Douglas Pele,Athletic Club,D,17,1,21,4.76,4,0,1,0,4,1,0,0,100.0,21,8,1,1,1,0.0,55.26,9,1,0,0,22,0,3,18,0,0,0,13,39,610,4,136,29,3,80.16,121,290,32.0,0,0,0,0,0,0,0,13,0,0,2,0,2,15,1345,272,0,34.88,25,68,83,15,14,55.28,50.0,11,7.05
975380,Gabriel,Volta Redonda,D,17,1,10,10.0,0,0,0,1,2,0,0,1,0.0,3,5,0,1,0,0.0,100.0,3,0,0,0,32,0,5,9,0,1,0,14,85,871,1,81,70,0,87.26,111,283,33.33,0,0,0,0,0,0,0,14,0,0,4,0,3,48,1351,123,0,65.75,15,49,97,20,16,59.04,62.18,3,7.04
867913,João Paulo,Chapecoense,D,17,1,9,11.11,0,0,4,1,4,0,0,0,0.0,4,4,0,1,1,0.0,66.67,1,0,0,0,16,1,2,20,0,0,0,2,94,750,1,56,54,0,81.6,138,200,0.0,0,0,0,0,0,0,0,15,0,0,0,0,6,53,1337,157,0,76.81,4,24,77,24,17,46.15,63.64,2,7.02
845110,Luciano Castan,Criciúma,D,17,0,7,0.0,0,0,1,2,2,0,0,0,0.0,4,2,0,0,0,0.0,57.14,3,0,0,0,15,0,5,23,0,0,0,2,106,857,0,98,63,0,82.03,154,278,0.0,0,0,0,0,0,0,0,14,0,0,2,0,7,46,1520,173,0,60.53,8,27,73,33,17,43.55,52.9,2,7.02
1085865,Lucas Rodrigues,Ferroviária,D,17,0,15,0.0,4,0,1,0,2,0,0,0,0.0,8,5,0,0,0,0.0,47.06,8,0,0,0,37,0,2,8,0,0,0,15,64,630,0,144,24,0,80.79,121,295,24.71,0,0,0,0,0,0,0,18,0,0,2,0,6,31,1477,264,0,58.49,10,53,84,20,17,51.46,53.85,7,6.99
865380,Reverson,Paysandu SC,D,17,1,10,10.0,3,0,1,0,3,0,0,1,0.0,7,5,0,1,0,0.0,58.33,2,0,0,0,25,0,3,6,0,0,0,13,49,442,2,96,26,4,80.54,86,208,35.14,0,0,0,0,0,0,0,13,0,0,4,0,1,14,1260,185,0,51.85,10,42,56,16,13,50.0,50.45,8,6.99
929687,Willian Formiga,Vila Nova FC,D,17,0,11,0.0,0,0,0,0,3,0,0,0,0.0,1,3,0,0,0,0.0,14.29,5,0,0,1,27,0,6,16,1,0,0,13,59,522,2,88,19,0,78.35,113,219,26.32,0,0,0,0,0,0,0,10,0,0,6,0,5,43,1501,208,0,61.43,26,54,97,36,17,46.15,51.87,9,6.98
555454,Zeca,Coritiba,D,17,0,5,0.0,1,0,1,0,1,0,0,0,0.0,7,2,0,0,0,0.0,70.0,2,0,0,0,14,0,10,12,1,0,0,4,20,741,1,110,49,1,86.37,101,270,26.79,0,0,0,0,0,0,0,7,0,0,2,0,4,10,1391,192,0,43.48,8,28,38,11,16,54.9,51.35,5,6.94
1148340,Patrick,Novorizontino,D,17,0,12,0.0,0,0,0,1,4,0,0,0,0.0,4,3,0,0,0,0.0,57.14,5,0,0,0,21,0,6,15,0,0,0,3,78,887,0,100,33,0,85.34,130,309,37.5,0,0,0,0,0,0,0,12,0,0,3,0,6,46,1485,164,0,63.01,7,32,78,25,16,47.76,55.71,6,6.94
942054,Marcos Vinícius,Avaí,D,17,0,9,0.0,0,0,6,0,3,0,0,0,0.0,10,4,0,0,0,0.0,45.45,2,0,0,1,24,0,3,17,1,1,0,12,75,534,2,106,27,1,73.97,139,221,26.83,0,0,0,0,0,0,0,13,0,0,2,0,5,28,1405,244,0,63.64,16,48,76,21,17,50.0,54.29,4,6.85
981442,Joseph,Operário-PR,D,17,0,6,0.0,0,0,0,0,0,0,0,0,0.0,2,3,0,0,0,0.0,66.67,3,0,0,0,20,0,5,10,1,0,1,5,81,870,0,77,39,0,88.05,104,273,0.0,0,0,0,0,0,0,0,17,0,0,2,0,8,35,1517,124,0,57.38,8,30,65,21,17,50.85,54.17,2,6.81
1107069,Mateusinho,Cuiabá,D,16,3,22,13.64,11,0,3,0,6,0,2,1,0.0,22,12,0,1,2,18.18,61.11,4,1,2,0,28,0,4,19,0,0,0,9,55,548,6,119,34,2,76.28,130,273,30.0,0,0,0,0,0,0,0,15,0,0,1,0,3,36,1392,309,0,65.45,28,77,113,26,16,59.69,61.41,4,7.54
1117597,Alix Vinicius,Atlético Goianiense,D,16,2,13,15.38,0,2,0,1,5,0,0,0,0.0,11,6,0,2,0,0.0,73.33,2,0,0,0,26,0,5,47,1,0,0,9,107,704,0,74,63,0,80.26,139,252,0.0,0,0,0,0,0,0,0,14,0,0,1,0,3,63,1395,167,0,72.41,9,45,108,20,16,55.56,64.29,3,7.36
1463925,Gabriel Feliciano,Operário-PR,D,16,0,8,0.0,0,0,1,0,2,0,0,0,0.0,20,3,0,0,0,0.0,66.67,3,0,0,0,42,0,3,12,0,1,0,10,49,581,4,112,24,2,76.42,137,249,23.36,0,0,0,0,0,0,0,12,0,0,2,0,2,17,1078,266,0,73.91,6,68,85,10,11,68.0,69.11,4,7.16
827141,Luis Segovia,CRB,D,16,1,9,11.11,0,0,0,0,2,0,0,1,0.0,0,7,0,1,0,0.0,0.0,0,0,0,0,13,0,5,10,1,1,0,8,86,970,0,111,53,0,92.06,77,308,42.86,0,0,0,0,0,0,0,10,0,0,4,0,1,29,1315,89,0,54.72,2,15,44,11,14,42.86,50.0,1,7.14
1650429,Tiago Pagnussat,Vila Nova FC,D,16,0,18,0.0,0,0,0,1,6,0,0,0,0.0,4,11,0,0,0,0.0,80.0,1,0,0,0,15,0,4,15,0,1,0,5,106,554,0,50,53,0,76.53,130,153,0.0,0,0,0,0,0,0,0,7,0,0,4,0,3,67,1246,141,1,78.82,6,25,92,14,16,56.82,71.32,0,7.08
1468270,Diego Caito,Goiás,D,16,1,18,5.56,0,0,1,0,2,0,0,1,0.0,13,10,0,0,0,0.0,39.39,6,0,1,0,20,0,4,8,0,0,0,9,44,420,0,101,18,1,71.43,120,206,25.93,0,0,0,0,0,0,0,10,0,0,1,0,3,22,1233,258,0,55.0,17,50,72,21,15,47.62,49.66,9,7.02
1465499,Rodrigo Gelado,Athletic Club,D,16,0,13,0.0,0,0,1,0,4,0,0,0,0.0,7,4,0,0,0,0.0,46.67,5,0,0,0,18,0,2,16,0,0,1,10,72,616,2,124,29,0,80.52,120,264,29.73,0,0,0,0,0,0,0,14,0,0,4,0,3,32,1330,222,0,56.14,6,31,63,15,14,46.97,51.22,2,7.01
863292,Victor Caetano,Chapecoense,D,16,0,4,0.0,0,0,0,0,0,0,0,0,0.0,3,4,0,0,0,0.0,75.0,0,0,0,0,13,0,5,13,0,0,0,2,97,567,1,41,46,0,79.19,118,135,0.0,0,0,0,0,0,0,0,10,0,0,0,0,2,41,1376,130,1,60.29,6,22,63,16,16,55.0,58.33,0,6.86
914471,Ericson da Silva,Botafogo-SP,D,16,0,5,0.0,0,0,0,1,0,0,0,0,0.0,2,2,0,0,0,0.0,66.67,3,0,0,0,10,0,5,8,0,1,0,3,72,699,0,46,34,0,89.13,76,200,0.0,0,0,0,0,0,0,0,16,0,0,4,0,1,42,1218,88,0,62.69,6,18,60,8,13,60.0,61.86,2,6.84
1185832,Júlio César,América Mineiro,D,16,1,7,14.29,0,1,0,0,3,0,0,0,0.0,4,2,0,1,0,0.0,50.0,2,0,0,0,14,0,1,7,0,0,0,8,43,644,2,77,32,0,84.16,102,211,33.33,0,0,0,0,0,0,0,15,0,0,3,0,2,26,1164,143,0,50.0,11,29,55,15,13,49.15,49.55,4,6.75
40076,Mariano,América Mineiro,D,16,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,62.5,0,0,0,0,29,0,1,14,1,1,0,16,30,710,2,156,52,1,77.04,163,336,35.21,0,0,0,0,0,0,0,18,0,0,3,0,5,6,1208,243,0,46.15,4,37,43,20,13,46.84,46.74,3,6.66
789084,Jonathan Costa,Avaí,D,15,0,7,0.0,0,0,0,2,3,0,0,0,0.0,6,3,0,0,0,0.0,60.0,1,0,0,0,20,0,5,19,1,0,0,3,86,723,2,54,53,0,87.0,94,218,100.0,0,0,0,0,0,0,0,11,0,0,3,0,3,47,1271,117,1,67.14,15,41,88,18,15,60.29,63.77,3,7.17
868076,Willean Lepo,Goiás,D,15,0,14,0.0,1,0,4,3,6,0,0,0,0.0,23,4,0,0,0,0.0,45.1,4,0,0,0,26,0,6,17,0,0,0,14,51,523,2,167,10,1,79.16,109,298,24.0,0,0,0,0,0,0,0,8,0,0,1,0,4,20,1234,289,0,39.22,12,61,81,13,14,46.21,44.26,17,7.05
877470,Reynaldo,Remo,D,15,2,5,40.0,0,1,0,0,2,0,0,0,0.0,1,3,0,2,1,0.0,50.0,0,0,0,0,18,0,4,11,1,0,0,5,97,589,0,60,29,0,85.23,87,186,0.0,0,0,0,0,0,0,0,10,0,0,2,0,4,30,1179,96,0,54.55,6,25,55,18,14,50.0,52.38,2,7.03
373740,Alan Empereur,Cuiabá,D,15,1,16,6.25,0,1,1,5,3,0,0,0,0.0,2,8,0,1,0,0.0,100.0,5,0,0,0,8,0,5,11,1,0,0,4,67,916,0,119,68,0,87.77,112,299,18.18,0,0,0,0,0,0,0,15,0,0,2,0,3,23,1279,129,0,52.27,6,16,39,10,15,51.61,52.0,1,6.93
1087079,Lucas Esquivel,Athletico,D,14,0,14,0.0,1,0,0,0,5,0,0,0,0.0,12,5,0,0,0,0.0,54.55,4,0,0,1,24,1,2,21,0,0,0,10,52,696,2,133,52,4,79.74,141,329,32.05,0,0,0,0,0,0,0,15,0,0,0,0,1,15,1160,284,1,68.18,12,47,62,18,13,50.54,53.91,8,7.24
1487513,Gabriel Bahia,Volta Redonda,D,14,1,15,6.67,0,1,1,0,3,0,0,0,0.0,1,6,0,1,0,0.0,50.0,6,0,0,0,10,0,6,11,1,0,0,3,77,787,0,46,37,0,91.87,64,204,50.0,0,0,0,0,0,0,0,9,0,0,1,0,3,40,1196,72,0,61.54,7,18,58,9,14,54.55,59.18,3,7.22
335187,Alex Silva,Coritiba,D,14,2,21,9.52,0,1,1,1,4,0,0,0,0.0,13,11,0,2,1,0.0,44.83,6,0,0,1,26,0,6,16,1,0,0,8,59,516,1,56,19,2,76.94,119,149,11.54,0,0,0,0,0,0,0,8,0,0,2,0,2,40,1200,253,1,55.56,26,65,105,16,13,56.03,55.85,12,7.17
1017000,Gustavo Medina,Ferroviária,D,14,1,4,25.0,0,1,0,1,1,0,0,0,0.0,7,3,0,1,0,0.0,58.33,0,0,0,0,24,0,4,13,2,2,0,6,88,635,0,66,56,0,80.94,121,179,14.29,0,0,0,0,0,0,0,14,0,0,0,0,4,32,1200,139,1,64.0,7,37,69,18,14,56.06,59.48,1,7.1
839765,Messias,Goiás,D,14,1,9,11.11,0,1,0,0,1,0,0,0,0.0,0,7,0,1,0,0.0,0.0,1,0,0,0,19,0,6,12,0,1,0,6,111,457,0,36,15,0,81.62,84,128,0.0,0,0,0,0,0,0,0,8,0,0,1,0,3,52,1220,88,0,72.22,2,21,73,23,14,42.0,59.84,1,7.06
986064,Luan Freitas,Paysandu SC,D,14,0,6,0.0,0,0,1,0,1,0,0,0,0.0,1,4,0,0,0,0.0,50.0,1,0,0,0,18,1,5,11,0,0,0,7,94,443,0,42,40,0,83.07,75,134,40.0,0,0,0,0,0,0,0,9,0,0,2,0,3,25,1163,95,0,58.14,1,19,44,17,12,40.43,48.89,3,7.04
840148,Marcinho,Criciúma,D,14,2,20,10.0,2,0,0,0,5,0,0,0,0.0,11,8,0,1,2,0.0,64.71,7,0,1,1,12,0,5,12,1,0,0,11,37,477,3,97,31,2,77.57,107,215,22.89,0,0,0,0,0,0,0,7,0,0,1,0,2,11,1100,238,1,45.83,2,25,36,24,13,33.78,36.73,8,7.03
840280,Bruno Leonardo,Chapecoense,D,14,0,5,0.0,0,0,0,0,1,0,0,0,0.0,1,4,0,0,0,0.0,33.33,0,0,0,0,13,0,2,17,0,1,1,3,98,572,0,31,27,0,88.29,67,106,0.0,0,0,0,0,0,0,0,12,0,0,0,0,1,33,1200,82,0,58.93,2,16,49,20,14,39.02,50.52,2,6.96
986868,Marcelinho,Remo,D,14,1,9,11.11,0,1,4,0,4,0,0,0,0.0,4,3,0,1,0,0.0,36.36,2,0,0,0,8,0,2,12,2,0,0,6,32,370,2,71,16,1,79.19,77,170,21.05,0,0,0,0,0,0,0,4,0,0,1,0,5,20,1058,152,0,58.82,19,31,51,10,14,51.67,54.26,6,6.89
1185449,Jhonny,Volta Redonda,D,14,0,8,0.0,0,0,1,0,0,0,0,0,0.0,5,6,0,0,0,0.0,55.56,2,0,0,2,12,0,1,17,0,0,0,8,23,355,2,77,11,1,85.92,50,191,31.08,0,0,0,0,0,0,0,9,0,0,3,0,0,6,983,140,0,26.09,8,25,31,23,11,40.32,36.47,2,6.88
807767,Hayner,CRB,D,14,0,5,0.0,0,0,3,0,1,0,0,0,0.0,5,2,0,0,0,0.0,35.71,2,0,0,0,8,1,1,5,1,0,0,0,22,242,1,54,8,0,81.82,44,120,21.43,0,0,0,0,0,0,0,5,0,0,0,0,4,5,657,111,0,33.33,11,24,29,11,6,53.33,48.33,2,6.75
44691,Maicon,Coritiba,D,13,1,4,25.0,0,1,1,0,1,0,0,0,0.0,0,2,0,1,0,0.0,0.0,1,0,0,0,5,0,8,7,1,0,0,1,71,545,1,19,62,1,86.97,71,102,0.0,0,0,0,0,0,0,0,3,0,0,1,0,5,34,1091,79,0,61.82,2,7,41,7,11,50.0,59.42,0,7.24
804765,Rodrigo Soares,Novorizontino,D,13,0,17,0.0,1,0,0,0,4,0,0,0,0.0,13,7,0,0,0,0.0,81.25,6,0,0,0,13,0,1,7,0,0,0,3,31,565,1,160,29,0,87.61,70,303,34.29,0,0,0,0,0,0,0,8,0,0,1,0,1,4,1046,153,0,28.57,5,31,35,8,12,62.0,54.69,5,7.23
866721,William Klaus,Remo,D,13,0,1,0.0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0,0,0,0,10,0,4,19,0,0,0,1,74,541,0,22,30,0,91.5,46,103,0.0,0,0,0,0,0,0,0,6,0,0,2,0,1,16,1086,50,0,51.61,2,12,28,11,13,50.0,50.91,0,7.09
1640518,Eric,Ferroviária,D,13,0,5,0.0,0,0,2,1,2,0,0,0,0.0,1,2,0,0,0,0.0,11.11,1,0,0,1,15,0,3,19,1,0,0,5,56,372,2,45,19,1,83.6,61,134,35.29,0,0,0,0,0,0,0,6,0,0,2,0,4,19,859,122,0,65.52,25,41,60,11,10,59.42,61.22,4,6.99
985888,Weverton,CRB,D,13,0,4,0.0,0,0,0,0,1,0,0,0,0.0,6,2,0,0,0,0.0,40.0,1,0,0,1,15,0,3,4,1,0,0,6,34,480,2,125,19,0,89.17,52,248,19.05,0,0,0,0,0,0,0,8,0,0,4,0,2,4,960,134,0,50.0,6,27,31,4,12,54.0,53.45,4,6.95
1122967,Eduardo Doma,Chapecoense,D,13,0,3,0.0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0.0,0.0,1,0,0,0,9,0,3,9,0,0,0,3,70,476,1,30,32,0,85.29,70,106,0.0,0,0,0,0,0,0,0,9,0,0,0,0,1,23,904,73,0,63.89,1,10,33,10,8,41.67,55.0,1,6.95
1110173,Matheus Felipe,Atlético Goianiense,D,13,1,4,25.0,0,0,0,0,3,0,0,1,0.0,3,1,0,1,0,0.0,75.0,0,0,0,0,11,0,2,8,0,1,0,4,45,496,0,68,44,0,88.31,58,190,50.0,0,0,0,0,0,0,0,14,0,0,2,0,3,26,1013,71,1,68.42,3,17,43,13,10,48.57,58.9,1,6.94
882748,Bryan Borges,Paysandu SC,D,13,0,12,0.0,2,0,1,0,1,0,0,0,0.0,13,3,0,0,0,0.0,65.0,8,0,0,1,23,1,1,4,0,0,0,8,44,288,0,46,14,0,75.0,72,120,39.53,0,0,0,0,0,0,0,9,0,0,3,0,2,12,892,170,0,37.5,7,43,55,9,10,55.84,50.46,11,6.9
1476558,Dantas,Novorizontino,D,13,0,6,0.0,0,0,0,1,0,0,0,0,0.0,5,3,0,0,0,0.0,71.43,3,0,0,0,19,0,5,15,1,0,0,4,55,595,0,44,31,0,86.72,79,152,0.0,0,0,0,0,0,0,0,7,0,0,3,0,4,18,1057,84,1,58.06,9,33,51,17,13,58.93,58.62,1,6.9
