playerId,playerName,club,position,gamesPlayed,goals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,dribbledPast,clearances,totalPasses,bigChancesCreated,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,saves,savedShotsFromInsideTheBox,punches,crossesNotClaimed,savedShotsFromOutsideTheBox,runsOut,successfulRunsOut,goalsConcededInsideTheBox,penaltyFaced,penaltySave,goalsConcededOutsideTheBox,highClaims,yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating
840132,Zé Ricardo,Avaí,M,13,0,9,0.0,0,0,0,0,2,0,0,0,0.0,1,5,0,0,0,0.0,33.33,2,0,0,0,24,0,5,12,1,0,0,12,19,590,0,81,34,1,85.42,86,211,0.0,0,0,0,0,0,0,0,9,0,0,3,0,3,17,1091,115,0,53.13,10,34,51,14,13,48.57,50.0,8,6.9
1467723,Fabio Matheus,Novorizontino,M,13,0,9,0.0,0,0,0,0,2,0,0,0,0.0,12,5,0,0,0,0.0,70.59,2,0,0,0,15,1,3,11,1,0,0,10,22,446,1,79,37,1,82.51,78,185,17.65,0,0,0,0,0,0,0,8,0,0,2,0,2,17,891,138,0,62.96,10,37,54,10,10,56.06,58.06,5,6.86
1836909,Tevis,Athletico,M,13,1,7,14.29,0,0,0,1,2,0,0,0,0.0,12,2,0,1,1,0.0,52.17,3,1,0,2,7,0,0,5,0,0,0,3,5,184,3,61,10,1,80.98,35,114,10.0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,511,80,0,50.0,5,24,25,2,4,54.55,54.35,4,6.85
1016874,Juninho,Criciúma,M,13,1,15,6.67,0,1,0,1,8,0,0,0,0.0,10,4,0,1,0,0.0,43.48,3,0,0,0,9,0,1,5,0,0,0,12,1,267,1,79,6,2,83.9,43,146,25.0,0,0,0,0,0,0,0,4,0,0,1,0,1,7,578,92,0,77.78,15,34,41,4,5,45.33,48.81,12,6.82
835259,Jefferson Nem,Botafogo-SP,M,13,1,23,4.35,0,0,3,2,11,0,0,0,0.0,11,6,0,1,1,0.0,44.0,6,0,0,0,12,0,0,0,0,0,0,10,5,300,1,90,12,0,80.0,60,160,4.76,0,0,0,0,0,0,0,11,0,0,4,0,0,11,818,129,0,50.0,15,38,49,10,10,44.19,45.37,15,6.81
1148301,Guilherme Lobo,Criciúma,M,13,0,12,0.0,0,0,2,1,1,0,0,0,0.0,5,8,0,0,0,0.0,62.5,3,0,0,0,19,0,1,8,0,0,0,8,17,356,2,79,19,1,81.74,65,170,0.0,0,0,0,0,0,0,0,7,0,0,1,0,3,10,853,87,0,40.0,13,37,47,10,12,61.67,55.29,2,6.81
989385,Welinton,Athletic Club,M,13,2,10,20.0,0,1,4,2,5,0,0,1,0.0,6,3,0,2,0,0.0,28.57,2,1,0,0,8,0,0,4,1,0,0,4,15,192,3,82,3,0,71.35,55,110,17.86,0,0,0,0,0,0,0,12,0,0,3,0,1,15,795,127,0,55.56,17,30,45,11,9,42.25,45.92,11,6.77
1101061,Leo Naldi,Criciúma,M,13,0,5,0.0,0,0,0,0,1,0,0,0,0.0,1,2,0,0,0,0.0,100.0,2,0,0,0,13,0,1,5,0,0,0,3,11,158,0,32,8,0,73.42,42,65,33.33,0,0,0,0,0,0,0,2,0,0,0,0,1,8,463,58,1,34.78,8,22,30,7,3,61.11,50.85,6,6.72
877571,Jorge Roa Jiménez,Chapecoense,M,13,0,3,0.0,0,0,0,0,1,0,0,0,0.0,2,1,0,0,0,0.0,100.0,1,0,0,0,12,0,0,3,0,0,0,4,16,175,0,21,6,1,85.14,26,61,33.33,0,0,0,0,0,0,0,6,0,0,0,0,1,7,309,31,0,58.33,2,16,23,4,3,64.0,62.16,1,6.71
1645786,Calebe Costa,Cuiabá,M,13,0,4,0.0,0,0,0,0,2,0,0,0,0.0,2,1,0,0,0,0.0,40.0,1,0,0,0,11,0,1,10,0,0,0,4,27,243,0,30,14,0,84.36,38,87,33.33,0,0,0,0,0,0,0,5,0,0,1,0,3,8,555,52,0,61.54,5,18,26,6,5,48.65,52.0,6,6.71
870764,Robinho,Botafogo-SP,M,13,0,8,0.0,1,0,1,0,3,0,0,0,0.0,10,2,0,0,0,0.0,41.67,3,0,0,0,8,0,0,1,0,0,0,7,4,151,3,39,2,0,73.51,40,87,26.0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,571,130,0,16.67,15,33,34,6,6,42.86,40.96,17,6.66
871172,Geovane,Coritiba,M,13,0,4,0.0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0.0,50.0,2,0,0,0,4,0,0,5,1,0,0,1,10,136,0,22,2,0,89.71,14,78,0.0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,285,21,0,25.0,0,5,7,8,1,29.41,28.0,2,6.64
870920,Rafael Gava,Goiás,M,12,1,8,12.5,2,1,1,0,2,0,0,0,0.0,2,2,0,1,0,0.0,66.67,4,0,0,0,13,0,2,2,0,0,0,10,5,435,4,149,32,4,85.06,65,268,19.51,0,0,0,0,0,0,0,6,0,0,1,0,0,9,826,151,0,75.0,10,25,34,10,10,49.02,53.97,5,7.23
1515290,Andrey,Avaí,M,12,1,8,12.5,1,0,4,0,4,0,1,1,0.0,1,2,0,0,0,100.0,20.0,2,0,1,0,23,0,4,12,0,0,0,12,37,339,2,81,11,1,73.45,90,155,26.0,0,0,0,0,0,0,0,11,0,0,1,0,0,12,980,180,0,48.0,5,29,41,4,10,53.7,51.9,5,7.08
162579,Gonzalo Freitas,Goiás,M,12,0,15,0.0,0,0,0,0,2,0,0,0,0.0,1,12,0,0,0,0.0,100.0,1,0,0,0,13,0,2,11,0,0,0,5,25,257,1,38,16,0,82.1,46,105,50.0,0,0,0,0,0,0,0,3,0,0,1,0,4,28,690,57,0,65.12,3,17,45,14,6,48.57,57.69,0,7.02
928137,Everton Morelli,Criciúma,M,12,1,12,8.33,0,0,1,0,2,0,0,0,0.0,1,9,0,0,1,0.0,25.0,1,0,1,1,17,0,1,7,0,0,0,4,12,300,0,68,9,1,82.67,52,159,85.71,0,0,0,0,0,0,0,7,0,0,1,0,5,12,787,87,0,60.0,24,42,54,17,9,54.55,55.67,11,7.0
90862,Giuliano,Athletico,M,12,3,17,17.65,0,1,0,3,10,2,0,0,100.0,4,6,2,3,2,0.0,40.0,1,0,0,0,4,0,0,6,0,0,0,6,5,358,2,88,8,0,85.75,51,195,55.56,0,0,0,0,0,0,0,7,0,0,0,0,1,5,620,82,0,71.43,5,13,18,3,7,40.63,46.15,4,6.99
2120751,Luan Martins Gonçalves,Remo,M,12,1,10,10.0,1,1,0,1,3,0,0,0,0.0,4,5,0,1,0,0.0,57.14,2,0,0,0,17,0,1,7,2,0,0,3,30,487,1,71,38,0,87.27,62,206,28.57,0,0,0,0,0,0,0,7,0,0,1,0,6,24,827,82,0,68.57,12,33,57,22,9,50.77,57.0,5,6.99
796925,Allano,Operário-PR,M,12,1,18,5.56,0,0,2,3,5,0,0,1,0.0,9,8,0,1,0,0.0,39.13,5,0,0,0,16,0,0,7,0,0,0,18,6,289,1,77,6,2,75.43,71,132,0.0,0,0,0,0,0,0,0,6,0,0,0,0,2,18,810,138,0,69.23,35,59,77,20,12,47.97,51.68,14,6.91
885854,Luizão,Atlético Goianiense,M,12,1,7,14.29,0,0,0,1,2,0,0,0,0.0,3,3,0,1,1,0.0,60.0,2,0,0,1,15,0,3,7,0,0,0,3,21,295,0,49,26,0,81.02,56,128,20.0,0,0,0,0,0,0,0,7,0,0,1,0,2,7,716,70,0,63.64,13,31,38,17,8,54.39,55.88,4,6.89
1485226,João Cruz,Athletico,M,12,0,16,0.0,3,0,0,1,7,0,0,0,0.0,4,6,0,0,0,0.0,44.44,3,0,0,0,10,0,0,5,0,0,0,6,5,213,3,59,7,1,83.1,36,125,26.67,0,0,0,0,0,0,0,9,0,0,0,0,2,2,435,91,0,33.33,7,21,23,10,3,45.65,44.23,4,6.88
979868,Patrick De Lucca,Cuiabá,M,12,1,5,20.0,0,1,0,1,2,0,0,0,0.0,2,1,0,1,0,0.0,50.0,2,0,0,0,10,0,3,9,0,0,0,13,5,384,0,82,16,1,85.94,54,177,66.67,0,0,0,0,0,0,0,7,0,0,2,0,2,9,721,67,0,50.0,8,19,28,4,7,47.5,48.28,2,6.82
871013,Leandro Vilela,Paysandu SC,M,12,2,15,13.33,0,0,0,1,5,0,0,0,0.0,5,6,0,2,2,0.0,50.0,4,0,0,0,21,0,4,11,0,1,0,8,28,281,1,47,19,0,73.31,75,89,0.0,0,0,0,0,0,0,0,8,0,0,3,0,9,9,1006,100,1,40.91,11,37,46,28,12,46.84,45.54,2,6.8
865400,Igor Henrique,Vila Nova FC,M,12,1,6,16.67,0,0,1,0,3,0,0,0,0.0,13,2,0,0,1,0.0,72.22,1,0,1,1,11,0,1,4,1,0,0,9,10,273,0,71,17,0,80.59,53,122,28.57,0,0,0,0,0,0,0,3,0,0,2,0,2,19,729,99,1,51.35,32,56,75,21,11,57.73,55.97,7,6.79
870760,Raul,Athletico,M,12,0,4,0.0,1,0,0,0,0,0,0,0,0.0,5,4,0,0,0,0.0,62.5,0,0,0,0,16,0,1,12,1,0,0,12,17,456,0,63,19,0,83.99,73,192,0.0,0,0,0,0,0,0,0,16,0,0,1,0,1,10,867,95,0,52.63,14,35,45,13,9,52.24,52.33,5,6.76
990160,Vinicius Paiva,Vila Nova FC,M,12,0,5,0.0,0,0,0,0,0,0,0,0,0.0,10,4,0,0,0,0.0,58.82,1,0,0,0,6,0,0,3,0,0,0,1,2,107,0,39,1,0,80.37,21,72,45.45,0,0,0,0,0,0,0,3,0,0,0,0,1,4,347,45,0,80.0,13,29,33,4,2,69.05,70.21,1,6.73
1467756,Gaspar,Avaí,M,12,1,10,10.0,0,0,4,2,2,0,0,0,0.0,2,6,0,1,1,0.0,22.22,2,0,0,0,3,0,0,2,0,0,0,1,2,45,0,20,2,0,71.11,13,25,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,209,40,0,36.36,7,12,16,7,0,42.86,41.03,2,6.62
243425,Rossi,Paysandu SC,M,11,1,16,6.25,6,0,0,1,7,0,0,0,0.0,4,5,0,1,1,0.0,30.77,4,0,0,2,10,0,2,4,0,0,0,1,7,285,3,86,16,2,65.96,97,161,33.33,0,0,0,0,0,0,0,10,0,0,2,0,3,9,856,194,0,32.14,24,38,47,9,11,59.38,51.09,9,7.35
1105842,Marcos Vinicius,Volta Redonda,M,11,3,30,10.0,2,0,6,2,9,0,0,0,0.0,13,11,0,2,3,0.0,50.0,10,0,1,0,9,0,1,3,0,0,0,8,1,194,1,76,8,1,86.6,26,140,26.67,0,0,0,0,0,0,0,11,0,0,3,0,3,2,855,108,0,15.38,31,52,54,18,10,54.17,49.54,7,7.15
924404,Caio Vinícius,Remo,M,11,0,5,0.0,0,0,0,1,1,0,0,0,0.0,2,4,0,0,0,0.0,28.57,0,0,0,1,24,1,3,18,0,1,0,7,33,351,1,35,12,1,82.91,60,132,100.0,0,0,0,0,0,0,0,5,0,0,1,0,1,14,849,83,0,48.28,17,42,56,18,11,58.33,55.45,3,7.06
922580,Arilson,Vila Nova FC,M,11,1,5,20.0,0,1,0,1,2,0,0,0,0.0,3,3,0,1,0,0.0,33.33,0,0,0,0,16,0,2,10,0,0,0,5,18,273,0,46,15,0,78.75,58,116,33.33,0,0,0,0,0,0,0,4,0,0,2,0,2,12,578,80,0,60.0,5,24,36,15,6,44.44,48.65,4,6.85
1111139,Vini Paulista,Coritiba,M,11,1,7,14.29,0,0,0,0,3,0,0,0,0.0,1,1,0,1,1,0.0,16.67,3,0,0,0,19,0,1,5,0,0,0,3,6,119,0,38,1,0,89.92,12,67,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,449,32,0,50.0,7,27,28,8,4,58.7,58.33,3,6.8
1116646,André,Paysandu SC,M,11,0,7,0.0,0,0,0,0,2,0,0,0,0.0,5,2,0,0,0,0.0,62.5,3,0,0,0,18,0,0,6,0,0,0,8,15,264,0,51,13,1,79.55,54,119,0.0,0,0,0,0,0,0,0,10,0,0,1,0,4,5,592,71,0,55.56,12,35,40,8,6,60.34,59.7,4,6.76
1104608,Alason Carioca,Athletic Club,M,11,0,6,0.0,0,0,1,0,3,0,0,0,0.0,4,2,0,0,0,0.0,50.0,1,0,0,0,6,0,0,1,0,0,0,3,0,75,0,32,2,0,89.33,8,52,0.0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,287,34,0,23.08,11,21,24,14,1,43.75,39.34,7,6.72
981612,Diego Fumaça,Athletic Club,M,11,0,6,0.0,0,0,0,0,3,0,0,0,0.0,3,1,0,0,0,0.0,60.0,2,0,0,0,14,1,1,10,0,0,0,11,18,440,0,69,30,0,83.86,71,175,0.0,0,0,0,0,0,0,0,13,0,0,5,0,6,3,756,84,0,30.0,11,28,31,15,8,46.67,44.29,4,6.71
890060,Ezequiel,Athletic Club,M,11,1,6,16.67,0,0,1,0,2,0,0,0,0.0,4,2,0,1,1,0.0,40.0,2,0,0,0,8,0,0,3,0,0,0,7,2,115,1,36,1,1,78.26,25,66,25.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,339,58,0,0.0,6,18,18,8,4,40.91,40.91,8,6.7
1176159,Vitinho,Volta Redonda,M,11,0,12,0.0,0,0,2,1,1,0,0,0,0.0,8,8,0,0,0,0.0,50.0,3,0,0,0,7,0,0,6,0,0,0,4,3,206,2,61,6,0,78.64,44,115,0.0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,590,96,0,50.0,8,23,26,5,8,46.0,46.43,10,6.67
974318,Fernando Martinez,Athletic Club,M,11,0,3,0.0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0.0,100.0,1,0,0,0,10,0,0,7,0,1,0,5,14,181,0,29,23,0,84.53,28,66,0.0,0,0,0,0,0,0,0,5,0,0,0,0,2,9,476,49,1,47.37,7,18,27,8,4,54.55,51.92,2,6.63
1047213,Railan,Avaí,M,11,1,5,20.0,1,0,0,0,2,0,1,0,0.0,5,2,0,0,1,100.0,62.5,1,0,1,0,3,0,1,7,0,0,0,5,10,193,0,37,15,1,83.42,32,89,9.09,0,0,0,0,0,0,0,3,0,0,0,0,0,4,321,67,1,50.0,7,15,19,9,2,41.67,43.18,4,6.6
84847,Fransérgio,Operário-PR,M,11,0,5,0.0,1,0,1,0,0,0,0,0,0.0,2,4,0,0,0,0.0,28.57,1,0,0,0,12,1,1,6,0,1,0,9,25,335,0,43,15,0,80.9,64,130,0.0,0,0,0,0,0,0,0,10,0,0,1,0,4,16,664,79,1,53.33,6,20,36,16,7,38.46,43.9,2,6.6
874853,Ramón Martínez,Paysandu SC,M,11,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,100.0,0,0,0,0,8,0,1,0,0,0,0,1,17,222,0,12,11,0,80.63,43,72,0.0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,476,52,0,50.0,1,11,17,7,6,52.38,51.52,2,6.57
1485486,Kauã Diniz,América Mineiro,M,11,0,8,0.0,1,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0.0,25.0,6,0,0,0,9,0,0,7,2,0,0,8,5,198,1,45,11,0,83.33,33,95,36.36,0,0,0,0,0,0,0,6,0,0,1,0,1,3,410,57,2,33.33,5,15,18,21,3,28.85,29.51,5,6.52
243231,Jean Mota,Vila Nova FC,M,10,1,20,5.0,3,0,1,0,2,1,0,1,100.0,2,8,1,1,0,0.0,22.22,10,1,0,1,13,0,1,6,0,0,0,10,5,348,2,64,25,1,77.3,79,161,35.94,0,0,0,0,0,0,0,5,0,0,4,0,0,8,807,148,0,53.33,13,28,36,14,10,43.75,45.57,6,7.14
599688,Barreto,Avaí,M,10,2,6,33.33,0,0,0,3,4,0,0,0,0.0,6,2,0,2,2,0.0,50.0,0,0,0,0,8,0,0,6,0,0,0,2,7,186,1,31,6,1,87.1,24,87,0.0,0,0,0,0,0,0,0,7,0,0,0,0,1,14,625,51,0,46.67,8,22,36,9,7,48.89,48.0,6,6.9
873115,Bruno Barra,Volta Redonda,M,10,0,5,0.0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0.0,66.67,2,0,0,0,6,1,1,15,0,0,0,4,37,499,0,39,37,0,87.78,61,145,33.33,0,0,0,0,0,0,0,10,0,0,1,0,1,12,751,74,0,54.55,6,14,26,11,8,48.28,50.98,1,6.9
892126,Patrick,Volta Redonda,M,10,0,15,0.0,0,0,1,1,2,0,0,0,0.0,13,6,0,0,0,0.0,61.9,7,0,0,0,12,1,0,1,0,0,0,3,2,162,1,50,2,1,78.4,35,101,33.33,0,0,0,0,0,0,0,3,0,0,3,0,1,3,455,75,1,30.0,20,44,47,5,5,66.67,61.84,6,6.89
869639,Jaderson,Remo,M,10,0,5,0.0,0,0,0,0,2,0,0,0,0.0,8,2,0,0,0,0.0,80.0,1,0,0,0,6,0,2,3,0,0,0,3,9,271,0,68,16,0,84.87,41,131,0.0,0,0,0,0,0,0,0,6,0,0,1,0,0,5,717,73,0,33.33,17,31,36,2,9,67.39,59.02,8,6.89
1201986,Marcelinho,Paysandu SC,M,10,1,15,6.67,2,0,1,0,4,0,0,1,0.0,0,6,0,1,0,0.0,0.0,5,0,0,0,4,0,0,2,0,0,0,2,3,89,0,23,1,0,71.91,25,54,30.77,0,0,0,0,0,0,0,1,0,0,0,0,0,1,285,65,0,8.33,10,14,15,3,1,50.0,37.5,3,6.84
879595,Marcinho,Chapecoense,M,10,0,5,0.0,0,0,0,0,1,0,0,0,0.0,2,1,0,0,0,0.0,66.67,3,0,0,0,5,0,0,1,0,0,0,1,2,110,1,36,9,1,86.36,15,63,30.77,0,0,0,0,0,0,0,3,0,0,0,0,1,0,221,30,0,0.0,9,16,16,6,1,64.0,61.54,1,6.82
988852,Zé Gabriel,Criciúma,M,10,0,5,0.0,0,0,0,0,1,0,0,0,0.0,2,3,0,0,0,0.0,40.0,1,0,0,0,10,0,0,7,0,0,0,5,29,398,0,46,31,0,90.2,39,144,0.0,0,0,0,0,0,0,0,8,0,0,1,0,2,12,679,50,0,48.0,4,16,28,9,9,45.71,46.67,2,6.82
335365,Régis,Remo,M,10,1,6,16.67,0,0,0,1,2,0,0,1,0.0,5,1,0,1,0,0.0,50.0,3,0,0,0,4,0,0,1,0,0,0,2,0,129,1,55,5,2,80.62,25,89,20.0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,298,47,1,0.0,4,13,13,1,0,50.0,44.83,5,6.81
924251,Waguininho,Novorizontino,M,10,0,9,0.0,0,0,3,3,3,0,0,0,0.0,3,4,0,0,0,0.0,33.33,2,0,0,0,11,0,1,5,0,0,0,9,20,175,1,64,9,1,80.0,35,107,20.0,0,0,0,0,0,0,0,3,0,0,0,0,1,16,658,87,1,34.04,11,25,41,12,6,43.1,39.05,8,6.79
243239,Willian Farias,Novorizontino,M,10,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,1,0,0,0,7,0,1,11,0,0,0,3,4,193,0,22,8,0,87.05,25,67,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,408,34,0,69.23,5,12,21,5,4,52.17,58.33,2,6.76
810691,Kevin,Ferroviária,M,10,0,2,0.0,0,0,1,1,1,0,0,0,0.0,1,0,0,0,0,0.0,20.0,1,0,0,0,7,0,1,2,0,0,0,0,17,166,0,34,5,0,74.7,42,66,33.33,0,0,0,0,0,0,0,4,0,0,2,0,0,4,332,83,0,57.14,2,10,14,0,2,58.82,58.33,3,6.73
875275,Facundo Labandeira,América Mineiro,M,10,2,8,25.0,0,0,3,2,3,0,0,1,0.0,5,1,0,2,1,0.0,41.67,4,0,0,0,18,0,0,7,0,0,0,9,3,145,0,40,0,0,66.21,49,71,17.65,0,0,0,0,0,0,0,6,0,0,2,0,2,8,593,99,0,50.0,6,29,37,14,9,44.62,45.68,7,6.73
981440,Gabriel Santos Silva,Vila Nova FC,M,10,0,13,0.0,0,0,2,1,5,0,0,0,0.0,9,4,0,0,0,0.0,45.0,4,0,0,1,10,0,0,3,0,0,0,3,4,116,1,25,4,0,82.76,20,63,11.11,0,0,0,0,0,0,0,4,0,0,0,0,0,6,415,61,0,35.29,8,27,33,4,4,55.1,50.0,4,6.72
1125086,Yago Santos,América Mineiro,M,10,0,1,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,100.0,1,0,0,0,5,0,0,1,0,0,0,1,1,75,0,20,6,0,85.33,11,47,100.0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,158,14,0,33.33,2,8,10,2,1,72.73,58.82,0,6.64
1086925,Alejo Cruz,Atlético Goianiense,M,9,0,11,0.0,1,0,0,1,4,0,0,0,0.0,4,2,0,0,0,0.0,44.44,5,0,0,0,5,0,1,4,0,0,0,3,4,170,0,66,4,0,81.76,31,124,35.0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,404,75,0,33.33,9,18,21,4,3,62.07,55.26,1,7.0
979343,Falcão,Athletico,M,9,0,5,0.0,0,0,0,0,1,0,0,0,0.0,2,3,0,0,0,0.0,100.0,1,0,0,0,18,0,1,7,0,0,0,5,12,277,0,24,8,0,88.45,32,104,50.0,0,0,0,0,0,0,0,9,0,0,0,0,1,8,560,40,0,44.44,11,31,39,9,7,65.96,60.0,2,6.95
830671,Joaquín Torres,Amazonas FC,M,9,1,12,8.33,0,0,2,0,2,0,0,1,0.0,15,5,0,1,0,0.0,51.72,5,0,0,0,3,0,1,3,0,0,0,3,4,158,2,50,8,1,77.85,35,96,11.76,0,0,0,0,0,0,0,8,0,0,0,0,1,0,522,115,0,0.0,13,31,31,3,4,50.0,49.21,11,6.88
1507250,Lucas Kallyel,CRB,M,9,0,10,0.0,1,0,0,0,2,0,0,0,0.0,2,4,0,0,0,0.0,66.67,4,0,0,0,3,1,0,5,0,0,0,1,5,194,2,40,12,1,87.63,24,91,37.5,0,0,0,0,0,0,0,3,0,0,1,0,2,1,378,36,0,16.67,2,7,8,7,4,36.84,32.0,3,6.83
780440,Bruno Ramires,Amazonas FC,M,9,0,3,0.0,0,0,0,0,1,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0,0,0,0,10,0,2,3,0,0,0,0,49,365,0,33,24,0,86.3,50,103,0.0,0,0,0,0,0,0,0,8,0,0,0,0,1,17,672,57,0,60.71,0,10,27,7,7,55.56,58.7,1,6.83
1017879,Thayllon,Ferroviária,M,9,2,10,20.0,0,0,2,1,3,0,0,1,0.0,4,6,0,2,1,0.0,28.57,1,0,0,1,6,0,0,6,0,0,0,9,5,111,1,25,3,1,73.87,29,49,40.0,0,0,0,0,0,0,0,9,0,0,1,0,1,2,471,61,0,18.18,8,18,20,7,6,36.73,33.33,6,6.8
1019462,Robertinho,Amazonas FC,M,9,1,6,16.67,0,0,0,0,1,0,0,0,0.0,2,4,0,0,1,0.0,100.0,1,0,1,0,8,0,1,0,0,0,0,3,18,198,1,33,7,0,89.9,20,82,0.0,0,0,0,0,0,0,0,8,0,0,1,0,2,4,495,36,0,44.44,5,15,19,6,5,55.56,52.78,3,6.74
155715,Martín Benítez,Goiás,M,9,0,2,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,6,0,0,0,0,0,0,2,0,145,2,58,15,0,74.48,37,98,30.0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,279,69,0,25.0,7,13,14,2,1,52.0,48.28,5,6.73
1836052,Vitinho,Goiás,M,9,1,8,12.5,0,0,0,1,5,0,0,0,0.0,5,1,0,0,1,0.0,83.33,2,0,1,0,7,0,0,0,0,0,0,5,5,103,0,33,2,1,72.82,28,53,25.0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,346,55,0,0.0,3,15,15,3,4,45.45,44.12,9,6.72
1174558,Dentinho,Chapecoense,M,9,0,8,0.0,0,0,1,0,2,0,0,0,0.0,11,3,0,0,0,0.0,57.89,3,0,0,0,5,0,0,1,0,0,0,1,2,68,2,22,6,1,82.35,12,42,12.5,0,0,0,0,0,0,0,5,0,0,0,0,1,0,252,46,0,0.0,1,17,17,3,2,48.57,41.46,7,6.7
871205,Vinicius Barata,CRB,M,9,0,5,0.0,0,0,0,0,1,0,0,0,0.0,4,3,0,0,0,0.0,44.44,1,0,0,0,6,0,0,1,0,0,0,1,1,128,2,50,1,0,84.38,20,85,15.38,0,0,0,0,0,0,0,3,0,0,1,0,1,3,248,55,0,37.5,2,12,15,3,1,48.0,45.45,5,6.68
1067634,Fernando Henrique,CRB,M,9,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,1,0,0,0,10,0,1,4,0,0,0,2,5,139,0,15,5,0,87.05,18,48,0.0,0,0,0,0,0,0,0,2,0,0,1,0,2,3,326,25,0,33.33,0,10,13,8,4,50.0,44.83,0,6.66
874723,Shaylon,Atlético Goianiense,M,9,0,5,0.0,0,0,0,1,0,0,0,0,0.0,3,2,0,0,0,0.0,75.0,3,0,0,0,1,0,0,1,0,0,0,3,5,134,0,49,6,0,76.87,31,78,11.11,0,0,0,0,0,0,0,2,0,0,1,0,0,1,341,60,0,14.29,3,7,8,5,4,36.84,30.77,3,6.62
1139528,Lucas Cardoso,Cuiabá,M,9,0,8,0.0,0,0,1,0,0,0,0,0,0.0,9,1,0,0,0,0.0,52.94,7,0,0,0,4,0,0,3,0,0,0,1,6,83,0,29,1,0,73.49,22,46,37.5,0,0,0,0,0,0,0,5,0,0,0,0,0,2,297,50,0,18.18,2,15,17,9,4,42.86,36.96,2,6.61
1633878,David,Cuiabá,M,9,1,1,100.0,0,0,1,0,1,0,0,0,0.0,2,0,0,1,1,0.0,28.57,0,0,0,0,6,0,0,2,0,0,0,4,2,86,0,22,6,0,69.77,26,44,66.67,0,0,0,0,0,0,0,6,0,0,0,0,3,10,272,40,0,55.56,4,12,22,6,2,42.86,47.83,1,6.59
1464519,Isaac,Athletico,M,9,0,6,0.0,0,0,0,1,1,0,0,0,0.0,12,3,0,0,0,0.0,48.0,2,0,0,0,9,0,1,4,0,0,0,3,1,68,1,16,1,0,69.12,21,31,30.0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,309,77,1,0.0,13,34,34,13,3,45.33,39.53,12,6.58
